2012-7-13 22:21,29,90
2012-7-13 22:22,14,90
2012-7-13 22:23,14,90
2012-7-13 22:25,7,90
2012-7-13 22:27,8,90
2012-7-13 22:28,16,90
2012-7-13 22:30,4,90
2012-7-13 22:30,38,90
2012-7-13 22:31,36,90
2012-7-13 22:32,29,90
2012-7-13 22:32,21,90
2012-7-13 22:33,36,90
2012-7-13 22:35,34,90
2012-7-13 22:35,36,90
2012-7-13 22:36,3,90
2012-7-13 22:37,16,90
2012-7-13 22:38,18,89
2012-7-13 22:40,16,90
2012-7-13 22:40,4,90
2012-7-13 22:41,29,90
2012-7-13 22:41,29,90
2012-7-13 22:42,12,90
2012-7-13 22:42,38,90
2012-7-13 22:43,38,90
2012-7-13 22:45,36,90
2012-7-13 22:45,34,90
2012-7-13 22:46,38,90
2012-7-13 22:47,12,90
2012-7-13 22:49,38,90
2012-7-13 22:57,45,89
2012-7-13 22:58,36,89
2012-7-13 23:00,8,90
2012-7-13 23:01,51,89
2012-7-13 23:02,37,90
2012-7-13 23:02,36,90
2012-7-13 23:03,1,90
2012-7-13 23:05,12,90
2012-7-13 23:06,3,90
2012-7-13 23:07,8,90
2012-7-13 23:09,34,90
2012-7-13 23:13,2,90
2012-7-13 23:15,38,90
2012-7-13 23:15,38,90
2012-7-13 23:15,38,90
2012-7-13 23:19,36,89
2012-7-13 23:21,16,90
2012-7-13 23:21,16,90
2012-7-13 23:22,16,90
2012-7-13 23:22,3,90
2012-7-13 23:23,14,90
2012-7-13 23:24,36,90
2012-7-13 23:25,4,90
2012-7-13 23:26,4,90
2012-7-13 23:27,20,90
2012-7-13 23:28,20,90
2012-7-13 23:29,13,89
2012-7-13 23:30,4,90
2012-7-13 23:30,29,90
2012-7-13 23:31,14,90
2012-7-13 23:33,38,90
2012-7-13 23:33,45,90
2012-7-13 23:36,37,90
2012-7-13 23:37,35,89
2012-7-13 23:38,27,90
2012-7-13 23:40,6,90
2012-7-13 23:43,38,90
2012-7-13 23:48,29,90
2012-7-13 23:53,3,90
2012-7-13 23:54,14,90
2012-7-13 23:56,4,90
2012-7-13 23:56,4,90
2012-7-13 23:58,34,89
2012-7-13 23:58,34,89
2012-7-14 0:00,36,89
2012-7-14 0:01,15,90
2012-7-14 0:01,15,90
2012-7-14 0:02,15,90
2012-7-14 0:04,14,90
2012-7-14 0:04,3,90
2012-7-14 0:06,7,90
2012-7-14 0:06,7,90
2012-7-14 0:08,18,89
2012-7-14 0:09,19,90
2012-7-14 0:09,36,90
2012-7-14 0:12,18,89
2012-7-14 0:13,36,90
2012-7-14 0:20,36,90
2012-7-14 0:32,4,90
2012-7-14 0:33,4,90
2012-7-14 0:42,14,90
2012-7-14 0:42,14,90
2012-7-14 0:43,14,90
2012-7-14 0:43,36,90
2012-7-14 0:45,3,90
2012-7-14 0:59,36,90
2012-7-14 1:01,3,90
2012-7-14 1:09,3,90
2012-7-14 1:11,18,89
2012-7-14 1:12,18,89
2012-7-14 1:19,14,90
2012-7-14 1:20,14,90
2012-7-14 1:20,14,90
2012-7-14 1:23,14,90
2012-7-14 1:24,14,90
2012-7-14 1:24,14,90
2012-7-14 1:27,4,90
2012-7-14 1:27,36,90
2012-7-14 1:29,4,90
2012-7-14 1:31,3,90
2012-7-14 1:31,3,90
2012-7-14 1:35,36,90
2012-7-14 1:35,36,90
2012-7-14 1:36,4,90
2012-7-14 1:37,4,90
2012-7-14 1:41,4,90
2012-7-14 1:41,4,90
2012-7-14 1:45,4,90
2012-7-14 1:46,4,90
2012-7-14 1:51,4,90
2012-7-14 1:51,4,90
2012-7-14 1:51,4,90
